IRIS,LIBIRIS,COM,LIBCOM,DISP_TP6014,DISP_Q114,DISP_MED14,DISP_Q314,DISP_EQ14,DISP_D114,DISP_D214,DISP_D314,DISP_D414,DISP_D614,DISP_D714,DISP_D814,DISP_D914,DISP_RD14,DISP_S80S2014,DISP_GI14,DISP_PTSAC14,DISP_PBEN14,DISP_PPEN14,DISP_PPAT14,DISP_PPSOC14,DISP_PPFAM14,DISP_PPMINI14,DISP_PPLOGT14,DISP_PIMPOT14,note
514543102,Chatillons-Centre,51454,Reims,46.864980406127536,9642.727272727274,12734.583333333334,16649.23076923077,0.5501949544092003,7337.222222222222,9050.0,10163.0,11325.625,14023.333333333334,15591.5,17809.0,20551.0,2.8009237525554633,3.1097737240274625,0.2208707272,54.0,0.8,26.2,2.0,25.7,6.6,9.9,9.2,-8.7,0
514543103,Chatillons-Sud,51454,Reims,25.165562913907287,12198.846153846154,15659.0,20597.777777777777,0.5363644947909587,8903.75,11425.3125,12755.238095238095,14119.23076923077,17661.0,19381.33333333333,21666.0,26304.0,2.954260845149516,3.1965170046843823,0.227267344,51.9,0.9,42.1,4.5,12.2,4.2,3.7,4.3,-11.6,0
514543201,Murigny Nord-Nord-Ouest,51454,Reims,16.46586345381526,13613.333333333332,16326.0,19729.0,0.3745967577279596,10693.0,12797.692307692309,14215.0,15416.0,17574.0,18997.14285714285,20696.0,23441.0,2.192181801178341,2.4333581494532925,0.1720851295,78.7,0.4,21.9,2.6,9.2,2.7,2.5,4.0,-12.8,0
514543202,Murigny Nord-Sud-Est,51454,Reims,11.205022941318523,15068.0,19869.33333333333,25459.33333333333,0.5229834921487048,11926.0,14406.666666666668,16305.0,17977.222222222223,21733.33333333333,23991.33333333333,27113.846153846152,31909.0,2.6755827603555256,3.138333629688827,0.2259016567,71.2,1.9,31.7,5.3,6.0,2.4,1.8,1.8,-16.1,0
514543401,Cite Jardin Maison Blanche,51454,Reims,16.710613052076468,14019.047619047618,17412.666666666668,22238.0,0.4720099763171856,10740.8,12798.8,14656.0,16075.714285714284,19190.0,21150.0,23344.666666666668,26713.809523809523,2.4871340611322736,2.8231200875340896,0.2016375814,65.2,0.8,34.0,3.5,8.4,3.2,2.9,2.2,-11.9,0
514543501,Maison Blanche Grand Ensemble,51454,Reims,37.069265576052906,10253.0,13987.0,18896.0,0.6179309358690213,7926.875,9393.75,11205.333333333334,12796.666666666666,15864.0,17647.083333333336,19993.46153846154,23744.0,2.9953796420405268,3.5141556074792986,0.2463121432,,,,,,,,,,0
514543601,Croix Rouge Universite-Nord-Ouest,51454,Reims,,16924.666666666668,22529.833333333336,31302.5,0.6381686504560619,12397.5,15468.095238095237,18728.0,20900.8,25227.61904761905,29196.0,33424.61538461538,39468.4,3.183577334139948,3.709427872356284,0.2491601428,53.9,1.9,47.9,9.7,4.5,2.0,1.3,1.2,-17.9,0
514543602,CROIX ROUGE UNIVERSITE-SUD-OUEST et EST,51454,Reims,42.484265087004815,9544.666666666666,13715.5,19679.2,0.7389109644805756,7492.692307692308,9059.23076923077,10092.5,11600.37037037037,15550.95238095238,17723.0,21584.0,27110.666666666668,3.6182810601782935,4.486116456778268,0.3006231248,52.2,1.5,35.0,6.2,17.5,6.3,5.9,5.3,-12.4,0
514543603,Croix Rouge Universite-Centre Est,51454,Reims,50.19386676066267,8950.344827586207,12168.96551724138,16314.5,0.6051586851799376,6930.666666666667,8218.888888888889,9454.70588235294,10813.333333333334,13806.666666666666,15326.0,17398.0,20429.33333333333,2.94767218160831,3.6907696551832094,0.2519743661,53.3,0.7,27.2,2.7,25.0,7.3,10.1,7.7,-8.9,0
514543801,Trois Fontaines,51454,Reims,21.76178975467141,12827.142857142857,17748.0,23024.761904761905,0.5745784903999914,9415.0,11839.6,13853.125,15769.52380952381,19662.666666666668,21806.52173913044,24525.5,29915.16129032258,3.177393658026827,3.5262057294838764,0.2441950005,64.5,2.3,31.5,6.0,9.4,3.3,3.1,3.0,-13.7,0
514543901,Orgeval-Ouest,51454,Reims,45.216862586137005,9738.928571428572,12828.115384615385,17295.0,0.5890242800305132,7552.222222222222,9140.0,10370.4,11476.923076923076,14862.777777777776,16316.0,18438.57142857143,21823.666666666668,2.889701338825953,3.331546770686697,0.2378872114,52.9,0.6,29.9,3.2,22.5,6.9,8.3,7.3,-9.1,0
514543902,Orgeval-Nord-Est,51454,Reims,29.58624127617149,11182.0,15699.565217391306,20577.083333333336,0.5984295235721474,8684.0,10321.052631578948,12378.5,13821.0,17321.333333333332,19232.0,21471.5,25053.809523809523,2.885054067688798,3.508576052525381,0.2469082229,55.7,2.1,34.5,5.1,14.1,4.7,5.2,4.2,-11.5,0
514543903,Orgeval-Sud-Est,51454,Reims,,9136.666666666668,11264.166666666668,14268.333333333332,0.4555744617888582,7320.344827586207,8604.444444444443,9603.076923076922,10423.939393939394,12237.777777777776,13485.0,15237.142857142857,18335.0,2.504663432097602,2.8025136562092245,0.2018449131,,,,,,,,,,0
514544001,Epinettes-Sud,51454,Reims,31.11111111111111,11301.42857142857,15925.6,21273.0,0.6261347408305765,8145.357142857143,10272.0,12142.608695652174,13825.0,17603.0,19971.33333333333,22773.33333333333,26834.0,3.2943920726092863,3.719624756969921,0.2553093419,62.7,1.5,29.3,4.3,14.3,5.6,4.3,4.3,-12.1,0
514544101,Europe-Sud-Ouest,51454,Reims,28.929324894514767,11565.833333333334,15439.0,20175.555555555555,0.5576606141733416,8961.0,10814.615384615385,12386.666666666666,13961.0,17254.444444444445,18954.0,21762.0,26477.33333333333,2.954729754863668,3.470098313550184,0.2492460331,55.0,1.7,36.1,4.8,14.7,4.2,5.5,5.0,-12.3,0
514544102,Europe-Nord-Est,51454,Reims,22.769161609350416,12530.0,17133.793103448275,22945.33333333333,0.607882520259754,9439.791666666668,11607.222222222224,13306.0,15328.666666666666,19347.0,21576.08695652174,24854.0,30306.0,3.2104522080730944,3.735203915406146,0.2586134841,57.8,1.4,40.4,5.6,9.4,3.6,2.6,3.2,-14.6,0
514544301,Verrerie,51454,Reims,24.43752163378332,12385.333333333334,16109.64285714286,21676.666666666668,0.5767560097841428,8648.333333333334,11234.761904761905,13036.0,14683.0,17952.666666666668,20246.0,23286.666666666668,27500.434782608696,3.1798537039054184,3.621069071778744,0.2469678201,67.4,2.1,28.0,4.6,11.4,2.9,4.4,4.1,-13.5,0
514544501,Murigny Sud-Ouest,51454,Reims,12.899322362052276,14293.333333333334,18444.0,23507.333333333336,0.49956625460854487,11146.428571428572,13595.2,15002.4,16684.242424242424,20221.33333333333,22381.304347826088,25208.0,31798.0,2.8527523229734055,3.033607422101557,0.2196201841,75.4,1.6,25.9,3.9,7.9,3.3,2.0,2.5,-14.7,0
514544502,Murigny Sud-Centre,51454,Reims,14.353665360940123,13714.0,17791.90476190476,22671.2,0.503442443058641,11108.09523809524,12953.0,14862.0,16346.25,19420.0,21182.30769230769,24587.0,29443.5,2.6506344579242933,3.0526332188391416,0.2217362945,79.5,2.4,20.8,3.2,8.5,3.5,2.0,3.1,-14.4,0
514544503,Murigny Sud-Est,51454,Reims,,16485.238095238095,21810.0,29882.5,0.6142715224558416,12617.407407407409,15317.826086956524,17560.434782608696,19906.19047619048,24454.615384615383,28156.0,31525.5,37712.66666666666,2.988939442862593,3.487416785618233,0.2485860575,73.9,4.5,28.7,6.8,4.2,2.4,0.8,0.9,-18.1,0
514544601,Croix du Sud-Nord-Est,51454,Reims,45.92805755395683,9298.0,13023.0,18952.0,0.7413038470398525,7222.4,8867.575757575758,9928.666666666666,11026.8,14550.5,17334.5,20485.23809523809,24418.0,3.3808706247230838,4.07586341455252,0.2768528646,,,,,,,,,,0
514544602,Croix du Sud-Sud-Ouest,51454,Reims,66.42497482376638,8324.324324324323,10425.263157894737,13494.0,0.49587963367244475,6739.583333333334,7907.692307692308,8733.888888888889,9645.5,11568.709677419354,12733.809523809525,14259.252136752137,17352.5,2.574714064914992,3.019471610382028,0.2163790644,,,,,,,,,,0
514544603,Croix du Sud-Sud-Est,51454,Reims,22.56511891279728,12752.5,15914.944444444443,19362.666666666664,0.4153433704868588,9770.526315789471,11864.21052631579,13262.666666666666,14742.0,17094.0,18452.30769230769,20569.33333333333,23687.0,2.424332040508512,2.78258888301405,0.1941122358,70.9,1.0,26.3,2.2,11.5,3.0,3.8,4.7,-11.9,0
514544701,PAYS DE FRANCE-NORD-OUEST et SUD,51454,Reims,23.609022556390972,12648.0,17361.0,24503.6,0.682886930476355,9950.237037037035,11911.666666666668,13392.5,14956.190476190475,19718.666666666668,22928.333333333336,26551.11111111111,31544.0,3.1701757337625316,3.618815457917729,0.2605671144,65.1,1.4,32.9,4.9,10.0,3.7,3.4,2.9,-14.3,0
514544702,Pays de France-Centre,51454,Reims,57.15147857573929,8640.76923076923,11373.464285714286,15169.0,0.5739878901655845,6969.130434782609,8283.157894736842,9049.0,10123.0,12591.53846153846,14120.0,16380.0,19090.666666666668,2.739318318880363,3.3319354772247816,0.2360311113,,,,,,,,,,0
514544703,Pays de France-Est,51454,Reims,67.2530049838757,8007.586206896552,10297.333333333334,13720.370370370369,0.5547828722783067,5948.888888888889,7352.571428571428,8441.304347826088,9480.76923076923,11418.666666666666,12661.2,14544.4,16933.2,2.846447515875981,3.2878495169496387,0.2247750251,,,,,,,,,,0
514544801,La Neuvillette Habitat,51454,Reims,19.00414937759336,14089.0,19904.42857142857,25755.33333333333,0.5861174708667368,9766.407407407409,12496.829268292684,15376.060606060606,18042.69230769231,22427.083333333336,24358.69565217392,27356.0,33012.380952380954,3.3801969931484175,3.8247807953121615,0.2498850132,57.7,3.7,37.6,9.9,6.8,2.7,2.2,1.9,-15.7,0
515730101,Muire,51573,Tinqueux,,17692.0,22443.0,29157.33333333333,0.5108645605905329,13682.307692307691,16526.666666666668,18670.666666666668,20593.33333333333,24727.826086956524,27582.666666666668,31318.0,37148.09523809524,2.7150460341554963,3.381079069835085,0.2443061188,60.5,6.2,36.2,12.4,2.8,1.6,0.5,0.7,-18.1,0
515730102,Haubette,51573,Tinqueux,,18659.666666666668,23868.0,30895.33333333333,0.5126389587173898,14320.666666666666,17372.666666666668,19696.666666666668,21872.0,26277.33333333333,29029.6,33273.33333333333,40091.333333333336,2.799543782877892,3.482647769562155,0.2494754844,70.7,5.1,30.4,10.2,2.8,1.6,0.5,0.6,-19.2,0
515730201,Champ Paveau,51573,Tinqueux,,17130.4,21910.0,29224.444444444445,0.5519874232973274,13470.5,15914.761904761905,18008.96153846154,19939.33333333333,24175.217391304348,27092.666666666668,31737.14285714285,38076.0,2.826621135072937,3.3632605273446443,0.2460372341,70.7,3.1,32.0,8.2,3.9,2.0,0.8,1.1,-17.9,0
515730202,Croix Cordier,51573,Tinqueux,,14809.375,18826.92307692308,24358.18181818182,0.5071889219054694,12051.304347826088,13815.16129032258,15814.193548387097,17175.6,20465.33333333333,22697.33333333333,26400.47619047619,32620.666666666668,2.7068162686100488,3.2307632066025422,0.2346426181,61.8,2.8,37.9,7.6,5.3,2.1,1.4,1.8,-15.4,0
516490101,Hamois,51649,Vitry-le-François,,11457.0,15016.0,20044.0,0.5718566862013852,8813.684210526317,10854.516129032258,12242.0,13426.0,16668.0,18934.0,21046.0,25197.0,2.858849874596918,3.501975635606522,0.2544382495,51.6,1.7,37.3,7.8,13.7,3.5,5.3,4.9,-12.1,0
516490102,Grand Parc,51649,Vitry-le-François,30.487216594307764,11481.03448275862,15720.666666666666,20902.0,0.5992726464468034,7752.307692307692,10271.0,12007.619047619048,13917.333333333334,17612.17391304348,19672.0,22411.33333333333,28376.666666666668,3.6604154263412054,3.888474535844321,0.2585622177,,,,,,,,,,0
516490201,Centre,51649,Vitry-le-François,18.7894911872298,13499.444444444443,17559.809523809523,23583.0,0.5742405999269617,10268.0,12544.0,14509.333333333334,16026.0,19574.0,21771.0,25256.0,31348.5,3.0530288274250097,3.791096871551161,0.2634674187,58.4,4.3,34.5,10.3,7.7,2.2,2.8,2.7,-15.2,0
516490202,Fauvarge,51649,Vitry-le-François,30.96510531279472,11454.0,14944.666666666666,19701.0,0.5518356604362761,8878.0,10787.5,12128.666666666666,13484.8,16450.76923076923,18430.0,21070.0,24226.0,2.7287677404820907,3.4927312655487857,0.2557627384,,,,,,,,,,0
516490301,Rome,51649,Vitry-le-François,,9913.666666666666,12841.666666666668,16830.0,0.5385853341985724,7849.333333333333,9347.5,10557.619047619048,11379.333333333334,13985.0,15708.666666666668,17947.333333333332,21376.666666666668,2.7233735349074233,3.104706855824204,0.2252874281,,,,,,,,,,0
516490303,Citadelle,51649,Vitry-le-François,,13926.923076923076,18820.0,25807.777777777777,0.6312887726277737,11069.166666666668,13184.761904761905,14918.0,16968.0,20710.0,23840.666666666668,28950.0,37534.66666666666,3.390920725739666,4.72327928665731,0.3166302472,52.9,13.8,32.6,13.7,5.6,2.3,1.8,1.5,-18.6,0
521210101,Faubourgs-Nord Est,52121,Chaumont,,15691.0,20914.34782608696,27444.0,0.5619587135937467,11932.666666666666,14600.0,16466.0,18702.0,22899.5,26041.0,29663.913043478264,36368.333333333336,3.0477959662550984,4.002587140735909,0.2841998801,62.7,5.7,34.2,10.4,5.1,1.8,1.8,1.5,-18.1,0
521210102,Faubourgs-Sud Est,52121,Chaumont,,17333.846153846152,22698.0,29556.666666666668,0.538497687585713,12674.285714285714,16293.166666666668,18581.0,20380.0,24877.14285714285,27907.5,31804.0,40378.4,3.18585211902615,4.1197476518865015,0.2808917218,57.9,8.0,37.7,12.8,3.5,1.5,1.1,0.9,-19.9,0
521210103,Centre-Faubourgs-Sud,52121,Chaumont,17.608337904552933,13686.0,18609.0,25447.33333333333,0.6320239310727781,9824.0,12698.5,14830.0,16772.666666666668,20699.33333333333,23591.0,27390.0,34966.666666666664,3.5593105320304015,4.434152873528806,0.290400083,65.9,5.4,30.5,9.1,6.4,1.3,2.6,2.5,-17.3,0
521210104,Faubourgs-Ouest,52121,Chaumont,11.084737716591505,15883.6,20588.0,26403.2,0.510957839518166,11904.64285714286,14584.347826086958,16810.434782608696,18746.0,22632.222222222223,24972.5,28466.666666666664,34436.0,2.8926529265292644,3.471990634990217,0.2454902489,72.1,5.8,26.6,6.8,5.5,1.7,2.0,1.9,-16.8,0
521210201,Tassigny,52121,Chaumont,10.631313131313131,15802.758620689656,20470.0,25959.333333333336,0.4961687695478105,12108.0,14944.193548387097,16876.222222222223,18645.416666666668,22262.0,24688.333333333336,27523.0,33797.0,2.791295011562603,3.185885614454285,0.2244710134,67.6,3.4,32.3,7.4,5.2,2.1,1.6,1.5,-15.9,0
521210202,Lafayette,52121,Chaumont,,17271.53846153846,21652.5,27046.0,0.4514241560310144,13492.857142857143,16229.166666666668,18285.5,19901.0,23579.33333333333,25847.33333333333,28498.666666666668,34665.333333333336,2.5691618140109407,3.072866291355645,0.224397072,57.2,2.3,43.6,11.0,3.2,1.4,0.8,0.9,-17.3,0
521210203,Robespierre,52121,Chaumont,25.767073573078196,11988.0,16181.111111111111,22169.04761904762,0.6291933569417604,8940.5,11246.0,12848.0,14498.75,18515.416666666668,20596.0,24151.0,29908.0,3.345226777025893,4.2811664296666985,0.2934489551,49.3,4.5,40.2,8.0,11.7,2.5,5.2,4.0,-13.7,0
521210204,Castelnau,52121,Chaumont,30.17241379310345,11727.333333333334,16006.521739130436,21079.833333333336,0.5842930870569062,8513.913043478262,11060.0,12208.571428571428,14118.0,17885.217391304348,19694.285714285717,22477.33333333333,26201.33333333333,3.0774725087665535,3.410244553570462,0.2389997196,63.6,1.3,32.2,3.7,11.4,3.0,4.9,3.5,-12.2,0
521210301,Val Anne Marie,52121,Chaumont,14.594192107222636,14649.333333333334,20265.166666666664,27578.0,0.6379748501122616,10964.166666666668,13593.076923076922,16000.0,18136.0,22519.166666666668,25551.0,29964.34782608696,37498.0,3.4200501634111116,4.164256824597618,0.2783029263,65.6,6.6,31.0,8.6,6.0,1.9,2.3,1.9,-17.8,0
521210302,Val Barizien,52121,Chaumont,20.646319569120287,12868.095238095237,17575.5,23179.565217391308,0.5866956831553054,9669.411764705885,11965.0,13711.0,15723.714285714286,19354.4,21748.33333333333,24668.26086956522,29540.0,3.0549945248813715,3.3603240775088894,0.236829763,56.1,1.4,39.3,5.7,10.4,2.8,4.1,3.5,-12.9,0
521210303,Pershing,52121,Chaumont,44.71077021412592,9546.666666666668,12713.0,17244.615384615383,0.6055178728819881,7616.0,8863.793103448275,10203.333333333334,11632.777777777776,14300.4,15922.0,18306.666666666668,21266.0,2.792279411764706,3.317859883782276,0.2343878813,53.0,0.3,28.1,2.4,24.8,5.9,10.8,8.0,-8.6,0
521210304,Brottes,52121,Chaumont,,16381.111111111111,21464.0,27787.0,0.5313962396985132,12073.846153846154,15093.0,17407.69230769231,19538.666666666668,23060.47619047619,25380.0,30048.666666666668,37498.0,3.1057212028542303,3.6070452675444846,0.2485037338,58.7,3.8,42.1,7.9,4.0,1.5,1.2,1.3,-16.5,0
524480101,Vert-Bois Nord-Ouest,52448,Saint-Dizier,24.8868778280543,12278.095238095237,15510.666666666666,20950.0,0.5590929744200612,9455.897435897436,11507.5,12681.785714285716,14078.666666666666,17809.0,19498.0,22102.38095238095,25991.0,2.7486550246759585,3.1523853713832235,0.2282288172,54.0,1.6,39.9,4.2,10.9,4.1,4.1,2.7,-10.6,0
524480102,Vert-Bois Centre,52448,Saint-Dizier,55.70349046419575,8904.666666666666,11484.666666666666,15083.333333333334,0.5379926859000408,7535.714285714285,8445.714285714286,9527.0,10349.444444444443,12685.5,14245.333333333334,16323.0,19176.8,2.544788625592417,3.1067412056170007,0.2287227195,,,,,,,,,,0
524480104,Vert-Bois Ouest,52448,Saint-Dizier,46.94239290989661,10030.0,12408.888888888889,16036.0,0.4840078796561605,7780.625,9097.0,10368.125,11352.962962962962,13706.0,14990.0,17113.888888888887,20086.19047619048,2.5815651668330606,2.939475732358092,0.2117608601,,,,,,,,,,0
524480105,Vert-Bois Sud,52448,Saint-Dizier,36.77797833935018,10966.666666666666,14072.0,18338.0,0.5238298275535342,8371.25,10243.0,11402.0,12548.666666666666,15685.0,17268.46153846154,19612.666666666668,22736.0,2.71596237121099,3.040516336247173,0.2231123065,,,,,,,,,,0
524480106,Vert-Bois Sud-Est,52448,Saint-Dizier,57.68560474032765,8556.666666666666,11482.4,14645.555555555557,0.5302801582325029,7168.0,7970.434782608696,8910.90909090909,10017.0,12392.666666666666,13758.666666666666,15677.391304347828,17824.0,2.486607142857143,3.1745561913508045,0.2308687027,42.4,1.5,24.6,2.7,34.7,6.2,18.2,10.2,-5.9,0
524480201,Centre-Gigny-Noue Est,52448,Saint-Dizier,21.875993640699523,12701.0,16810.666666666668,21785.0,0.540371192893401,9843.913043478262,11854.583333333334,13378.666666666666,15265.333333333334,18322.5,20418.666666666668,23308.666666666668,28399.33333333333,2.8849638561312068,3.3598040689222617,0.2404784305,49.4,3.1,45.1,5.2,9.5,2.0,3.9,3.7,-12.3,0
524480202,Centre-Gigny-Noue Centre,52448,Saint-Dizier,14.802336028751125,14254.0,19800.95238095238,28522.0,0.7205714010870088,10620.0,13109.6,15421.0,17377.333333333332,22188.33333333333,25945.555555555555,31506.666666666668,41618.66666666666,3.9188951663527924,5.204560008146366,0.3351112844,60.4,10.4,29.2,14.5,5.9,1.5,2.4,2.0,-20.4,0
524480203,Centre-Gigny-Noue Nord,52448,Saint-Dizier,17.386509832751333,13805.833333333334,18118.4,23422.0,0.5307403891440009,9840.0,12826.0,14831.0,16413.0,19937.0,22095.33333333333,25182.666666666668,31178.0,3.1684959349593496,3.876157088999706,0.2670642873,62.6,4.4,33.3,7.6,7.4,1.9,3.0,2.4,-15.3,0
524480204,Centre-Gigny-Noue Sud et Ouest,52448,Saint-Dizier,17.841113105924595,14156.0,19112.69230769231,24062.0,0.5182943271688165,10183.04347826087,12920.833333333334,15236.08695652174,17125.333333333332,20590.555555555555,22951.90476190476,26005.5,32167.0,3.158878783997267,3.996223858399921,0.2648170756,56.9,5.9,37.1,8.9,6.1,2.5,2.4,1.3,-14.9,0
524480301,Etang Rozet-Tambourine Ouest,52448,Saint-Dizier,18.707725169099323,13563.333333333332,18081.33333333333,23512.666666666668,0.5502544060172556,10709.0,12458.095238095237,14346.25,16163.333333333334,19978.0,22043.0,25389.2,30633.33333333333,2.8605223021134867,3.336358739945249,0.2399041962,63.4,2.8,33.8,6.6,7.6,3.3,2.4,2.0,-14.2,0
524480401,Clos Mortier-Marnaval Sud,52448,Saint-Dizier,,14906.0,18922.38095238095,23105.33333333333,0.43331403981176214,11613.75,13859.333333333334,15613.888888888889,17283.666666666664,20184.285714285717,21735.0,24307.0,29718.0,2.5588634162092347,3.130119695316512,0.2274100226,58.5,1.9,41.2,7.1,4.8,2.1,1.5,1.2,-13.5,0
524480402,Clos Mortier-Marnaval Nord,52448,Saint-Dizier,16.048484848484847,13646.666666666666,17816.875,23016.0,0.52586850013447,10822.0,12923.133333333331,14548.0,16095.416666666668,19560.0,21602.666666666668,24670.5,29320.0,2.7092958787654777,3.1311305655616386,0.2285071307,59.2,2.8,37.5,5.5,7.6,3.5,2.6,1.5,-12.6,0
530620102,Centre ville,53062,Château-Gontier,14.877330716388618,15028.0,19725.0,27247.33333333333,0.6194845796366707,10609.0,13740.666666666666,16067.0,17853.5,22195.5,25248.666666666668,29879.5,37278.4,3.513846733905175,4.564420845317516,0.2984485218,58.4,8.6,32.8,11.8,5.3,1.7,1.8,1.9,-16.9,0
530620103,Route d'Angers,53062,Château-Gontier,21.181993924330296,13125.0,16838.666666666668,22096.666666666668,0.5328014886372635,9435.51724137931,11886.81818181818,13861.612903225809,15411.0,18740.666666666668,20749.0,23758.0,28962.0,3.0694660673171805,3.759998669599318,0.2582989687,45.7,2.6,45.9,9.9,8.6,2.6,3.3,2.8,-12.7,0
530620104,Bazouges-Centre ville,53062,Château-Gontier,,16154.444444444443,20286.666666666664,25958.69565217392,0.4832854686688865,12942.5,15234.615384615385,17071.0,18758.8,22397.33333333333,24384.5,28007.222222222223,34782.35294117648,2.6874524196389014,3.200630016957558,0.234030011,55.0,5.8,40.7,10.1,4.5,1.9,1.2,1.4,-16.1,0
530620105,Bazouges-Ouest,53062,Château-Gontier,7.49692118226601,16310.0,20136.0,25410.166666666664,0.4519351741491192,13155.333333333334,15611.42857142857,17018.0,18436.0,22040.666666666668,24188.75,26897.14285714285,32541.33333333333,2.4736228652511016,2.893773537856078,0.2139053697,69.3,4.5,26.6,9.2,5.2,3.1,0.9,1.2,-14.8,0
530620108,Faubourg,53062,Château-Gontier,,13718.75,17870.0,23115.925925925923,0.525863230326017,9859.0,12922.0,14621.53846153846,15922.0,19936.666666666668,21952.0,24553.33333333333,30623.809523809523,3.1061780630702427,3.675225270152639,0.2552933412,61.7,4.1,30.8,8.4,8.5,2.4,3.4,2.7,-13.5,0
531300101,Centre Ville Rive Droite,53130,Laval,16.327985739750446,14504.0,20656.666666666668,30720.0,0.7850250121026302,10534.0,13184.0,15699.23076923077,17784.0,23441.11111111111,28071.0,34758.66666666667,46116.66666666666,4.377887475476235,6.3671201271142825,0.3720327801,67.7,9.9,25.2,14.3,4.8,1.4,1.4,2.0,-21.9,0
531300102,Gué d'Orger-Dacterie,53130,Laval,17.849846782431054,13598.095238095237,18524.0,24978.888888888887,0.6143810003667486,10245.333333333334,12575.0,14980.4,16756.969696969696,20674.0,23327.878787878788,26416.0,32620.0,3.1838885996876627,4.13754108864511,0.2836085805,61.9,4.9,32.7,9.2,7.3,3.0,1.9,2.4,-16.0,0
531300103,Les Fourches,53130,Laval,,11092.0,15372.0,20640.5,0.6211618527192297,8137.0,10039.0,12300.0,13843.0,17102.222222222223,19485.384615384613,22410.0,26665.33333333333,3.2770472328048825,3.95094801310304,0.2690675123,51.3,2.3,39.0,7.0,12.5,3.8,4.2,4.4,-12.1,0
531300104,Haute Follis-Saint-Martin,53130,Laval,,17182.0,21566.153846153844,27622.0,0.48409188186617214,13244.0,16355.333333333334,18175.555555555555,19759.5,23627.222222222223,26101.666666666664,29447.5,36862.22222222222,2.783314876338132,3.42622774450917,0.2483722474,60.6,3.9,38.9,11.6,3.4,1.5,0.8,1.0,-18.4,0
531300105,Bel-Air-Beauregard,53130,Laval,15.297202797202797,14138.260869565218,18671.0,27179.33333333333,0.6984667379234165,10524.814814814814,13199.85714285714,14996.214285714286,16963.833333333336,21024.0,24698.333333333336,30145.0,38932.66666666666,3.699130801984727,4.809126371875066,0.3208298315,65.9,8.7,25.6,11.2,6.2,1.7,2.1,2.4,-17.6,0
531300106,Crossardière,53130,Laval,,17695.0,24209.1724137931,33114.666666666664,0.6369348940602925,13389.13043478261,16523.0,19246.0,21843.33333333333,27512.666666666668,30710.666666666668,35988.666666666664,46616.66666666666,3.4816799263949765,4.4696007604355605,0.297093445,70.2,7.2,26.2,13.5,3.5,1.5,0.8,1.1,-20.6,0
531300107,Gare-Senelle-Pont de Paris,53130,Laval,12.954458476846536,15318.0,19710.0,26925.33333333333,0.5889058007779466,11098.0,14044.0,16271.153846153846,17816.0,22342.0,25314.666666666668,29261.90476190476,35595.333333333336,3.207364690334595,3.824720215222479,0.2645728058,66.4,4.4,32.4,8.5,5.1,1.6,1.6,2.0,-16.8,0
531300108,Centre Ville Rive Gauche,53130,Laval,11.501079913606912,15857.5,21328.666666666668,28036.666666666668,0.5710233488575626,11612.0,14910.0,17161.0,19146.0,23706.0,26652.0,30548.33333333333,39169.333333333336,3.3731771730393847,4.354783345065318,0.2919070615,61.1,8.8,33.9,11.0,4.1,1.1,1.4,1.6,-18.9,0
531300109,Avesnières,53130,Laval,19.310344827586206,13592.666666666666,19351.0,26624.666666666668,0.6734535682910445,9545.714285714284,12310.0,15032.666666666666,16929.333333333332,21399.33333333333,24253.5,29024.0,35660.0,3.735707871894643,4.870324968834021,0.310109679,54.8,5.0,36.6,14.7,7.1,2.4,2.5,2.2,-18.2,0
531300110,St-Pierre-le-Potier-Bois l'Huisserie,53130,Laval,7.875386996904024,16994.0,21338.33333333333,26134.761904761905,0.42837281440733765,12845.16129032258,15758.888888888889,17821.333333333332,19700.33333333333,22955.33333333333,24885.33333333333,27698.0,33627.619047619046,2.6179211212360385,3.220181422521804,0.23229458,76.2,5.4,23.5,8.7,4.5,2.4,0.9,1.2,-18.3,0
531300111,Le Bourny,53130,Laval,,17578.695652173916,21815.5,27745.0,0.46601289669391416,14042.692307692309,16574.5,18648.5,20019.0,23833.583333333336,26240.0,29330.33333333333,34613.333333333336,2.464864470068381,2.866449561466188,0.2091862499,58.2,2.2,45.2,8.2,2.9,1.4,0.6,0.9,-16.7,0
531300112,Grenoux-Ribaudières,53130,Laval,12.470477090222012,15014.761904761905,19618.0,25207.61904761905,0.519566578797897,11496.333333333334,13978.055555555557,15963.0,17619.0,21523.6,23712.0,27451.42857142857,33765.38461538462,2.937056854247843,3.54692167507732,0.2522568934,74.0,4.1,24.5,7.9,6.2,3.3,1.1,1.7,-16.7,0
531300113,Hilard,53130,Laval,22.443833104080696,13004.615384615385,17275.25,23285.33333333333,0.5951125424360252,9027.083333333334,11616.0,13793.333333333332,15592.0,19344.285714285717,21810.0,25435.217391304348,31626.78571428572,3.503544228676932,4.160222928088994,0.2769606817,69.0,3.7,27.2,7.2,8.2,2.8,2.5,2.9,-15.3,0
531300114,Pillerie-Bootz,53130,Laval,,18325.714285714286,23954.33333333333,31018.09523809524,0.5298574072491111,13868.0,17256.0,19306.33333333333,21612.85714285714,25822.5,29470.8,33548.666666666664,41541.739130434784,2.9955104651308613,3.613603416123628,0.256412735,67.6,4.5,32.4,11.8,3.5,1.7,0.9,0.9,-19.8,0
